dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
dermatology_RL.csv,0.4993605383815,2,euclidean,kd_tree,39,median,Real,0.01154452993068844,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.03914783622537493,13,manhattan,kd_tree,38,median,Real,0.012619986082427205,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4515549973234051,6,euclidean,ball_tree,45,median,Real,0.006177726085297763,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4645343507407933,10,euclidean,kd_tree,29,median,Real,0.010859994916245341,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.1528444126521785,11,euclidean,auto,24,median,Real,0.0074351270450279125,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9934149114007572,15,euclidean,ball_tree,6,median,Real,0.0067875359673053035,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7192612853711194,13,l2,kd_tree,47,median,Real,0.008872676989994943,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5097279868081234,2,l1,brute,18,median,Real,0.0058254050090909,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.938564496258741,10,euclidean,ball_tree,16,median,Real,0.006653735996223986,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6023048705120401,13,euclidean,brute,34,median,Real,0.007941227988339959,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5454246988404602,15,manhattan,brute,11,median,Real,0.006803096039220691,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6134336599477179,16,euclidean,brute,14,median,Real,0.00813440198544413,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6183287296336781,9,l2,kd_tree,34,median,Real,0.013532678014598787,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7621349309769727,10,l1,brute,39,median,Real,0.006799852941185236,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5216055730603282,13,manhattan,ball_tree,16,median,Real,0.006923365988768636,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3549322457062601,5,l2,brute,46,median,Real,0.01075375999789685,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.12149748910862393,18,l2,auto,8,median,Real,0.010460778954438863,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6433283933519588,17,manhattan,brute,14,median,Real,0.0073394919745624065,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5061957908656463,11,manhattan,ball_tree,43,median,Real,0.007775694015435874,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6997253798771406,11,l1,kd_tree,29,median,Real,0.013002319959923623,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.01403250762076259,11,manhattan,brute,28,median,Real,0.005863567930646241,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2985095805976385,11,euclidean,auto,19,median,Real,0.007865619962103665,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8981484011943199,12,manhattan,ball_tree,30,median,Real,0.007415133994072677,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6510956556438254,11,euclidean,auto,27,median,Real,0.009929321007803079,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.0955347575137844,19,l1,auto,36,median,Real,0.007560331025160848,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6043441466836885,19,manhattan,auto,22,median,Real,0.005927114048972726,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.963366136793374,12,l1,brute,5,median,Real,0.006296586012467742,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.463506499428108,10,manhattan,brute,21,median,Real,0.006974473944865167,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.882769989158088,14,l1,ball_tree,28,median,Real,0.007559919962659478,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9343529655539796,16,euclidean,brute,38,median,Real,0.007893476984463632,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8247633805868212,3,l1,kd_tree,45,median,Real,0.013149588950909674,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.33860045314583403,7,euclidean,auto,19,median,Real,0.007549899979494512,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.10169552250873087,18,l2,ball_tree,9,median,Real,0.008068997994996606,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2776486764374346,17,manhattan,brute,40,median,Real,0.007330193067900835,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6152767225436445,18,l2,kd_tree,6,median,Real,0.020772933959960938,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.13214602296130876,13,l1,ball_tree,34,median,Real,0.007301952922716738,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.05251589482056826,15,l2,brute,24,median,Real,0.009455905994400382,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8806414147872906,13,l1,auto,39,median,Real,0.006258743000216782,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8136232394259558,13,l2,kd_tree,38,median,Real,0.011946544982492924,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8008978239790328,8,euclidean,brute,34,median,Real,0.007801414933055639,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.10313017379888197,9,l1,auto,15,median,Real,0.006962442072108388,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9584090379597654,10,manhattan,auto,16,median,Real,0.006115748081356287,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.945499051472404,4,euclidean,auto,33,median,Real,0.008256820961833,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8292500744982774,7,l2,ball_tree,28,median,Real,0.007255204021930694,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5312448714349439,16,l1,ball_tree,2,median,Real,0.00778287195134908,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5278299657790642,7,l2,brute,47,median,Real,0.010004278039559722,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6413610771521466,10,l1,ball_tree,9,median,Real,0.007151952013373375,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.013279221800740992,14,euclidean,auto,42,median,Real,0.008382415981031954,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4645074536376523,19,l2,kd_tree,40,median,Real,0.013398929964751005,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9703747841610864,4,euclidean,brute,10,median,Real,0.006853256025351584,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.1379967126726821,5,euclidean,ball_tree,34,median,Real,0.008158590062521398,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.12450978149018856,12,manhattan,auto,36,median,Real,0.007441792986355722,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.97528062339827,16,l1,brute,3,median,Real,0.0064456439577043065,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6140859681391453,7,euclidean,brute,13,median,Real,0.00816793495323509,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7360144828725753,11,manhattan,brute,22,median,Real,0.00672638905234635,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4422613387589417,13,l2,ball_tree,45,median,Real,0.00784184702206403,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4014780721132063,3,euclidean,ball_tree,7,median,Real,0.007054104935377836,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7884278631921394,15,l2,auto,24,median,Real,0.009364478988572957,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4945131321724001,18,euclidean,auto,35,median,Real,0.008876067935489118,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.1641218055688651,11,l2,kd_tree,35,median,Real,0.01280141097959131,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8253202707816869,3,euclidean,kd_tree,44,median,Real,0.01217383798211813,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8329593411349658,3,euclidean,auto,36,median,Real,0.008078184095211327,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5501085086965918,9,l2,brute,8,median,Real,0.007255253032781185,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3003605043730419,10,euclidean,auto,11,median,Real,0.009638385963626206,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4604366028789775,19,l2,auto,22,mode,Real,0.008748549036681652,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6821534450565168,14,euclidean,ball_tree,30,mode,Real,0.006564432056620717,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.07923800021254578,2,euclidean,auto,30,mode,Real,0.008272159029729664,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.14818410242049182,12,manhattan,brute,35,mode,Real,0.007291077985428274,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6797346464278298,11,euclidean,ball_tree,35,mode,Real,0.006754901958629489,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.1201241775490994,15,manhattan,auto,12,mode,Real,0.006070991978049278,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2952518544830093,3,euclidean,brute,3,mode,Real,0.007869677036069334,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2681926030555177,13,manhattan,auto,16,mode,Real,0.006789005012251437,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.35242429113849777,3,l1,kd_tree,29,mode,Real,0.012636779923923314,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6353288255259415,7,l1,kd_tree,20,mode,Real,0.01610217394772917,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9386412619596802,7,l2,auto,30,mode,Real,0.009519586921669545,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6288481333405754,12,manhattan,brute,32,mode,Real,0.007935859030112624,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9944369504581168,10,euclidean,ball_tree,42,mode,Real,0.007402490940876305,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3764506414182313,2,manhattan,auto,39,mode,Real,0.0067205720115453005,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2719366465802433,6,euclidean,brute,4,mode,Real,0.00830556801520288,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.03836093764934663,14,euclidean,brute,18,mode,Real,0.00867609796114266,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.31596947352411103,18,l1,ball_tree,22,mode,Real,0.008242050069384277,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6500629902144,11,l2,kd_tree,31,mode,Real,0.013959455071017146,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4247956832092917,17,euclidean,kd_tree,43,mode,Real,0.011875169002451004,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7923876179747222,16,l1,kd_tree,19,mode,Real,0.015566223999485372,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.39101875698450345,9,l1,ball_tree,15,mode,Real,0.007050620042718947,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.11636562306345645,8,l2,kd_tree,17,mode,Real,0.015388894011266531,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9853771176126396,17,l2,brute,10,mode,Real,0.008808600949123502,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.13842044295130793,8,l2,ball_tree,6,mode,Real,0.0065249059116467825,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8094510938830486,2,l1,auto,21,mode,Real,0.0069047349970787755,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5560991135888907,9,l1,kd_tree,29,mode,Real,0.012178034987300634,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7294992957507448,17,l1,ball_tree,5,mode,Real,0.0060746510280296215,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7306610288048093,17,l2,auto,14,mode,Real,0.00928820506669581,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.06049895977289323,9,l1,kd_tree,18,mode,Real,0.017409233027137816,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.045409574983909635,12,l1,ball_tree,13,mode,Real,0.006855992018245161,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.853749835960306,2,euclidean,kd_tree,20,mode,Real,0.014972915989346804,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7160000474692956,4,euclidean,auto,47,mode,Real,0.00815252389293164,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8692152381323158,5,manhattan,kd_tree,12,mode,Real,0.017198197077959776,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.18852832244612533,8,manhattan,brute,37,mode,Real,0.006018257932737471,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3071162467767573,19,l2,ball_tree,4,mode,Real,0.0059961179504171005,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3296432911650004,18,l1,brute,39,mode,Real,0.006077982019633055,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4993605383815,2,euclidean,kd_tree,39,mode,Real,0.011596846976317464,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.03914783622537493,13,manhattan,kd_tree,38,mode,Real,0.012352242018096149,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4515549973234051,6,euclidean,ball_tree,45,mode,Real,0.006070694071240722,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.4645343507407933,10,euclidean,kd_tree,29,mode,Real,0.011754109989851713,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.1528444126521785,11,euclidean,auto,24,mode,Real,0.00795735395513475,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9934149114007572,15,euclidean,ball_tree,6,mode,Real,0.006888472009450197,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7192612853711194,13,l2,kd_tree,47,mode,Real,0.010161907062865794,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5097279868081234,2,l1,brute,18,mode,Real,0.006039979052729905,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.938564496258741,10,euclidean,ball_tree,16,mode,Real,0.0074452849803492436,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6023048705120401,13,euclidean,brute,34,mode,Real,0.010892661986872554,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5454246988404602,15,manhattan,brute,11,mode,Real,0.006120753940194845,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6134336599477179,16,euclidean,brute,14,mode,Real,0.005947518046014011,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6183287296336781,9,l2,kd_tree,34,mode,Real,0.013803408946841957,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.7621349309769727,10,l1,brute,39,mode,Real,0.005910499021410942,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5216055730603282,13,manhattan,ball_tree,16,mode,Real,0.007569072069600224,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.3549322457062601,5,l2,brute,46,mode,Real,0.009264432010240851,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.12149748910862393,18,l2,auto,8,mode,Real,0.02491019398439676,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6433283933519588,17,manhattan,brute,14,mode,Real,0.006831823964603245,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.5061957908656463,11,manhattan,ball_tree,43,mode,Real,0.007997008971869946,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6997253798771406,11,l1,kd_tree,29,mode,Real,0.014412117889150975,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.01403250762076259,11,manhattan,brute,28,mode,Real,0.006497168913483621,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.2985095805976385,11,euclidean,auto,19,mode,Real,0.008169902954250574,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8981484011943199,12,manhattan,ball_tree,30,mode,Real,0.008069667033851147,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6510956556438254,11,euclidean,auto,27,mode,Real,0.007697588996961713,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.0955347575137844,19,l1,auto,36,mode,Real,0.008305000956170261,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.6043441466836885,19,manhattan,auto,22,mode,Real,0.007394041051156819,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.963366136793374,12,l1,brute,5,mode,Real,0.0108419080497697,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.463506499428108,10,manhattan,brute,21,mode,Real,0.007854796014726162,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.882769989158088,14,l1,ball_tree,28,mode,Real,0.009470948949456215,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.9343529655539796,16,euclidean,brute,38,mode,Real,0.008585585979744792,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.8247633805868212,3,l1,kd_tree,45,mode,Real,0.01710077899042517,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.33860045314583403,7,euclidean,auto,19,mode,Real,0.00747014197986573,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dermatology_RL.csv,0.10169552250873087,18,l2,ball_tree,9,mode,Real,0.00657159008551389,0.19902687326895727,0.0,-6.620355126695836e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
