dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
breast-wsconsin_RL.csv,0.18538325810094491,8,l1,ball_tree,15,median,Real,0.0046513550041709095,0.458251862054265,-0.08711940094553546,0.031247531199014297,0.13996247026193723,0.14989724532045365
breast-wsconsin_RL.csv,0.5834127867538794,16,euclidean,ball_tree,31,median,Real,0.004250819998560473,0.771085176941271,0.5421355553682279,0.40524470070301244,0.5433951911210917,0.54388527045463
breast-wsconsin_RL.csv,0.34408732212573195,7,l2,ball_tree,23,median,Real,0.003758724997169338,0.46795463023312056,-0.04093023501836289,0.09558765428218845,0.1811198604993675,0.18997570383319956
breast-wsconsin_RL.csv,0.12244585900600632,18,l2,brute,49,median,Real,0.006012352001562249,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.7959928753157008,2,l2,brute,43,median,Real,0.006761929995263927,0.8762456394931769,0.7526020701850826,0.12968945483146985,0.6616187633980063,0.6654750034277972
breast-wsconsin_RL.csv,0.5553829980465576,5,manhattan,ball_tree,40,median,Real,0.005376244000217412,0.7227803944234703,0.44561199844178845,0.3499781539135695,0.48127868364106674,0.48183506177261226
breast-wsconsin_RL.csv,0.7612071178029205,13,l2,kd_tree,41,median,Real,0.00878403499518754,0.8620870584666593,0.7235238012982509,0.49322077203709364,0.6765597952941587,0.6769101244558279
breast-wsconsin_RL.csv,0.302436378508866,19,l2,brute,16,median,Real,0.0059510699938982725,0.48663051186508766,-0.07871135838592375,-0.2065005144602615,0.09732046508916713,0.10165380340294376
breast-wsconsin_RL.csv,0.08993185694719943,15,euclidean,kd_tree,22,median,Real,0.006356826001137961,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.6360450029459787,13,manhattan,ball_tree,26,median,Real,0.005335843001375906,0.7003988505888478,0.40070170055751325,0.32410214770229234,0.4536901696662701,0.4542767264166405
breast-wsconsin_RL.csv,0.7235028115647941,4,euclidean,auto,49,median,Real,0.0068656720031867735,0.8620870584666593,0.7235238012982509,0.4944750213237509,0.6765597952941587,0.6769101244558279
breast-wsconsin_RL.csv,0.045943350182514366,7,manhattan,ball_tree,6,median,Real,0.0045899350006948225,0.45782144774975303,-0.08218280947660289,0.06932671807407367,0.14450775915631808,0.15521134889002192
breast-wsconsin_RL.csv,0.550201390132649,13,l2,kd_tree,41,median,Real,0.007445699004165363,0.7606322581174089,0.521280375728861,0.3929626792828752,0.5295863373398939,0.5300910193930009
breast-wsconsin_RL.csv,0.2780151577518771,18,l1,kd_tree,42,median,Real,0.005951929997536354,0.48663051186508766,-0.07871135838592375,-0.2065005144602615,0.09732046508916713,0.10165380340294376
breast-wsconsin_RL.csv,0.44122440361047494,7,l1,ball_tree,2,median,Real,0.005561616002523806,0.6497165414366,0.3041976353499145,-0.020499336417576702,0.3937380261853789,0.3949198300701464
breast-wsconsin_RL.csv,0.37290709591446736,7,manhattan,brute,25,median,Real,0.005288731998007279,0.5267451250456034,0.07857707404538333,-0.055769344046895285,0.28234136178661107,0.2856094850499444
breast-wsconsin_RL.csv,0.7168811975115886,11,manhattan,ball_tree,45,median,Real,0.005872579997230787,0.7948030547118069,0.5894200007234967,0.4294753868954038,0.5756587912480404,0.5761149249538771
breast-wsconsin_RL.csv,0.5179523071569171,2,manhattan,auto,17,median,Real,0.008781373995589092,0.7265844370385857,0.4569963321997947,-0.1946239693564133,0.44900638818918703,0.45680846771747
breast-wsconsin_RL.csv,0.28288998808240245,6,euclidean,brute,3,median,Real,0.005243111998424865,0.45814528327410015,-0.07957874644567524,0.07176833277245377,0.147565150504722,0.15809441025807075
breast-wsconsin_RL.csv,0.7998527215171628,12,euclidean,kd_tree,43,median,Real,0.008991326998511795,0.8645301720427463,0.7283973562253445,0.4952401159515375,0.6805591377812462,0.6809052593165565
breast-wsconsin_RL.csv,0.24666777272270357,16,l1,kd_tree,17,median,Real,0.006927913003892172,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.06650561335349678,10,l1,auto,32,median,Real,0.005901030002860352,0.46445392722308987,-0.09369688917602705,-0.07498834681477429,0.12444843110630059,0.1323518222044229
breast-wsconsin_RL.csv,0.45317711216996426,12,l2,auto,28,median,Real,0.0072513160048401915,0.6914216379518838,0.3826385097055055,0.31253031540493875,0.4427719747704199,0.4433706618169898
breast-wsconsin_RL.csv,0.826576933910317,17,manhattan,kd_tree,49,median,Real,0.0074264880022383295,0.8081581957032354,0.6160328003619967,0.44346923005447414,0.5944743918760722,0.5949107959546857
breast-wsconsin_RL.csv,0.32692940763036954,16,manhattan,kd_tree,42,median,Real,0.005902889999561012,0.48663051186508766,-0.07871135838592375,-0.2065005144602615,0.09732046508916713,0.10165380340294376
breast-wsconsin_RL.csv,0.3551177456738259,14,l1,ball_tree,35,median,Real,0.005062110001745168,0.4612606630019963,-0.08292807371527303,-0.07336277740316784,0.15221646265540872,0.15832435614246165
breast-wsconsin_RL.csv,0.8710861725005615,17,l1,ball_tree,38,median,Real,0.005725868002627976,0.8218084779320437,0.6432316443172174,0.4573719409857302,0.6142586757911401,0.6146743554253621
breast-wsconsin_RL.csv,0.9906277863902891,17,euclidean,kd_tree,6,median,Real,0.020167249997030012,0.8995945907169882,0.7984133129280243,0.5236188725819138,0.7414776570821131,0.7417593784838415
breast-wsconsin_RL.csv,0.518392840377849,8,manhattan,kd_tree,16,median,Real,0.008814075001282617,0.6949879279035543,0.38981818112538874,0.3170393034499573,0.4471008184525691,0.4476946816136736
breast-wsconsin_RL.csv,0.3458929229669878,3,l1,brute,44,median,Real,0.005254302996036131,0.47793204373009335,-0.011023564270510457,0.16086100231824535,0.19059713206898907,0.20279150041735056
breast-wsconsin_RL.csv,0.5110499401252036,11,manhattan,kd_tree,37,median,Real,0.007041172997560352,0.6932006837438666,0.38622075477239537,0.31539665417598867,0.44493008653924404,0.4455263662174468
breast-wsconsin_RL.csv,0.9479024100543341,3,euclidean,brute,12,median,Real,0.006073202996049076,0.8970735926477038,0.7936407233000065,0.255531216684798,0.7240564589759224,0.725085805607995
breast-wsconsin_RL.csv,0.015479483511268297,5,l2,kd_tree,27,median,Real,0.0063508460007142276,0.45796491918459037,-0.07788406745351216,0.09639969747522069,0.14706977467044094,0.15868256244714463
breast-wsconsin_RL.csv,0.9319545925269784,6,l2,brute,48,median,Real,0.0067466399996192195,0.8944870076367795,0.788205415327534,0.5197325122679821,0.7321484477853926,0.732440073842414
breast-wsconsin_RL.csv,0.9986243671713646,6,manhattan,ball_tree,11,median,Real,0.005970881000394002,0.8357539013982316,0.6710217200775586,0.47071206829060747,0.6351149336721676,0.6355087647685905
breast-wsconsin_RL.csv,0.22498121816909775,5,euclidean,ball_tree,42,median,Real,0.003826325002592057,0.45796491918459037,-0.07788406745351216,0.09639969747522069,0.14706977467044094,0.15868256244714463
breast-wsconsin_RL.csv,0.2269525923197394,3,manhattan,ball_tree,20,median,Real,0.004670665002777241,0.46089583563912423,-0.060363332799880265,0.162787666651619,0.1517354972006209,0.16836136048330963
breast-wsconsin_RL.csv,0.7789635174670835,7,l1,auto,15,median,Real,0.010353012999985367,0.8059118429520682,0.611556773328121,0.44122859775453316,0.5912737382594782,0.5917134964915685
breast-wsconsin_RL.csv,0.8813235739664083,15,l2,brute,17,median,Real,0.006626189002417959,0.884370221888822,0.7679961627628221,0.5124385607083293,0.7141595257171839,0.7144702045764716
breast-wsconsin_RL.csv,0.7285308047939748,12,l1,brute,28,median,Real,0.005477926002640743,0.7970084156244491,0.5938149838046456,0.4316888236467286,0.5787313601992895,0.5791842698083769
breast-wsconsin_RL.csv,0.4656017650194545,19,l1,kd_tree,21,median,Real,0.008768884996243287,0.6624322097470393,0.3240490301711805,0.2757608698121262,0.40788695798041963,0.4085253487225705
breast-wsconsin_RL.csv,0.6065973921404065,2,l1,ball_tree,32,median,Real,0.005325913996784948,0.7478428044976245,0.49811373509601886,-0.14435615121859915,0.483024489263736,0.48873098192857334
breast-wsconsin_RL.csv,0.08191425008776543,15,l1,brute,22,median,Real,0.005169151998416055,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.1629671653506033,10,l1,auto,13,median,Real,0.006948312002350576,0.46445392722308987,-0.09369688917602705,-0.07498834681477429,0.12444843110630059,0.1323518222044229
breast-wsconsin_RL.csv,0.22228208585079573,10,euclidean,brute,4,median,Real,0.005207551999774296,0.46445392722308987,-0.09369688917602705,-0.07498834681477429,0.12444843110630059,0.1323518222044229
breast-wsconsin_RL.csv,0.21833873791832792,4,euclidean,kd_tree,31,median,Real,0.0063743360005901195,0.45812888653869016,-0.07598350852255051,0.10237082604213829,0.14788489788095305,0.15999148419853554
breast-wsconsin_RL.csv,0.5547305368538556,15,manhattan,brute,30,median,Real,0.005299543001456186,0.6791978717037438,0.35798662312977547,0.29795431156868163,0.42800704911203835,0.42862234747904043
breast-wsconsin_RL.csv,0.09069454823676784,15,manhattan,ball_tree,6,median,Real,0.004438953001226764,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.5890353141409855,15,manhattan,kd_tree,48,median,Real,0.006740821001585573,0.6843874384610024,0.36846104327655255,0.30482698495291644,0.43426295824046685,0.4348711870954578
breast-wsconsin_RL.csv,0.09321006748846693,7,euclidean,kd_tree,45,median,Real,0.00509883100312436,0.45782144774975303,-0.08218280947660289,0.06932671807407367,0.14450775915631808,0.15521134889002192
breast-wsconsin_RL.csv,0.4527054057089948,14,euclidean,auto,49,median,Real,0.005582225996477064,0.6878881414710332,0.37551950334655043,0.30812044397813115,0.4384930532530472,0.4390965283594039
breast-wsconsin_RL.csv,0.3104688153818003,5,l2,auto,37,median,Real,0.006305164999503177,0.4584937139015622,-0.0749321342792599,0.09887781331555014,0.15014122275830935,0.16157183559236135
breast-wsconsin_RL.csv,0.5623708100600988,4,manhattan,auto,33,median,Real,0.007043204001092818,0.7326840226110981,0.4660167597143671,0.08390112767447667,0.4887539503791406,0.48994546034185066
breast-wsconsin_RL.csv,0.7846691939737731,9,manhattan,brute,27,median,Real,0.005519835001905449,0.8059118429520682,0.611556773328121,0.4411684181318287,0.5912737382594782,0.5917134964915685
breast-wsconsin_RL.csv,0.27297434316797436,12,l1,brute,2,median,Real,0.005158852000022307,0.47691544613467457,-0.08756934898677832,-0.15965218174340443,0.10788668664697461,0.11363597818794681
breast-wsconsin_RL.csv,0.06820039010439624,9,l1,brute,45,median,Real,0.005210401999647729,0.4596947747703432,-0.09110547514625884,-0.006839954402551492,0.13442749152867098,0.14359033071942104
breast-wsconsin_RL.csv,0.23990035716453495,4,euclidean,kd_tree,36,median,Real,0.006422606005799025,0.45812888653869016,-0.07598350852255051,0.10237082604213829,0.14788489788095305,0.15999148419853554
breast-wsconsin_RL.csv,0.09878830739883696,6,l1,kd_tree,15,median,Real,0.007035162998363376,0.45782144774975303,-0.08218280947660289,0.06932671807407367,0.14450775915631808,0.15521134889002192
breast-wsconsin_RL.csv,0.7597941957813944,15,l2,ball_tree,31,mode,Real,0.004685106003307737,0.8572254264176002,0.7138272516410955,0.48933551664815655,0.6686842036816528,0.6690428127007605
breast-wsconsin_RL.csv,0.46779733013896135,2,l1,kd_tree,18,mode,Real,0.008787514001596719,0.7265844370385857,0.4569963321997947,-0.1946239693564133,0.44900638818918703,0.45680846771747
breast-wsconsin_RL.csv,0.9721835648732549,11,l1,ball_tree,5,mode,Real,0.00598703099967679,0.8310726334386823,0.6616923403645167,0.466754653609977,0.628036624236438,0.6284378719471737
breast-wsconsin_RL.csv,0.4270304216073624,2,euclidean,brute,14,mode,Real,0.0054713450008421205,0.665137671089686,0.34093174574275786,-0.23100293623794962,0.38063885241760165,0.3901676283006532
breast-wsconsin_RL.csv,0.7951189694400745,15,l1,brute,10,mode,Real,0.005559446006373037,0.803673688568606,0.607097001382283,0.43829683075951587,0.5880995253550719,0.5885426106920905
breast-wsconsin_RL.csv,0.2291101806328504,7,l2,brute,22,mode,Real,0.005952141000307165,0.45782144774975303,-0.08218280947660289,0.06932671807407367,0.14450775915631808,0.15521134889002192
breast-wsconsin_RL.csv,0.03247281733288461,9,manhattan,brute,3,mode,Real,0.0051703420031117275,0.4596947747703432,-0.09110547514625884,-0.006839954402551492,0.13442749152867098,0.14359033071942104
breast-wsconsin_RL.csv,0.5586204362335192,11,euclidean,kd_tree,6,mode,Real,0.015657076000934467,0.7753237330447508,0.5505887877410456,0.4085249328607632,0.549062161512045,0.5495462632384926
breast-wsconsin_RL.csv,0.723560448870053,5,l2,kd_tree,11,mode,Real,0.017556448001414537,0.8620870584666593,0.7235238012982509,0.4944750213237509,0.6765597952941587,0.6769101244558279
breast-wsconsin_RL.csv,0.3791231567158081,8,l1,brute,5,mode,Real,0.005768208000517916,0.5176777303638845,0.056987135893754516,-0.05607805063468732,0.2706694274668456,0.27350986832616203
breast-wsconsin_RL.csv,0.17383276056137806,10,l1,brute,17,mode,Real,0.005120501002238598,0.46445392722308987,-0.09369688917602705,-0.07498834681477429,0.12444843110630059,0.1323518222044229
breast-wsconsin_RL.csv,0.18266278793970092,5,euclidean,brute,4,mode,Real,0.005393423998611979,0.45796491918459037,-0.07788406745351216,0.09639969747522069,0.14706977467044094,0.15868256244714463
breast-wsconsin_RL.csv,0.0855970966572724,9,manhattan,ball_tree,20,mode,Real,0.004660226004489232,0.4596947747703432,-0.09110547514625884,-0.006839954402551492,0.13442749152867098,0.14359033071942104
breast-wsconsin_RL.csv,0.1402098524047681,8,manhattan,auto,25,mode,Real,0.005976710999675561,0.458251862054265,-0.08711940094553546,0.031247531199014297,0.13996247026193723,0.14989724532045365
breast-wsconsin_RL.csv,0.34357441861566235,7,manhattan,kd_tree,30,mode,Real,0.006067181995604187,0.46795463023312056,-0.04093023501836289,0.09558765428218845,0.1811198604993675,0.18997570383319956
breast-wsconsin_RL.csv,0.5712048891558716,12,manhattan,kd_tree,20,mode,Real,0.00891430699994089,0.6878881414710332,0.37551950334655043,0.30859515659162207,0.4384930532530472,0.4390965283594039
breast-wsconsin_RL.csv,0.16535665084752996,2,l2,auto,43,mode,Real,0.006704280000121798,0.46536394603834375,-0.04000026690193481,0.13835932453030297,0.15206017878017186,0.1767567779079419
breast-wsconsin_RL.csv,0.9674028090876317,11,l2,kd_tree,22,mode,Real,0.009409531005076133,0.8944870076367795,0.788205415327534,0.5197325122679821,0.7321484477853926,0.732440073842414
breast-wsconsin_RL.csv,0.6718105462789253,8,l2,ball_tree,37,mode,Real,0.004479762996197678,0.8428372910953429,0.6851401475276316,0.47726413706457743,0.6459824692392214,0.6463649079583087
breast-wsconsin_RL.csv,0.6069474148726213,2,manhattan,auto,20,mode,Real,0.009583434002706781,0.7478428044976245,0.49811373509601886,-0.14435615121859915,0.483024489263736,0.48873098192857334
breast-wsconsin_RL.csv,0.9947731136556432,14,manhattan,brute,18,mode,Real,0.005707987998903263,0.8334091682346045,0.6663487566682161,0.4690225843569033,0.6315595197840564,0.6319570765068453
breast-wsconsin_RL.csv,0.8401739797793942,12,manhattan,kd_tree,36,mode,Real,0.008430861002125312,0.824112219257146,0.6478221227397446,0.4595007684182572,0.6176572305457981,0.6180693506184752
breast-wsconsin_RL.csv,0.37644340354274863,8,manhattan,auto,35,mode,Real,0.006332274999294896,0.5176777303638845,0.056987135893754516,-0.05607805063468732,0.2706694274668456,0.27350986832616203
breast-wsconsin_RL.csv,0.6523203971038153,11,manhattan,auto,40,mode,Real,0.007647359998372849,0.7170743305007973,0.4341771095030589,0.3446831802181321,0.47418813712547236,0.4747522146421452
breast-wsconsin_RL.csv,0.3523391126215329,9,manhattan,kd_tree,21,mode,Real,0.007205496003734879,0.46831125922828765,-0.04068403841122716,0.06849507919673399,0.18434381954723383,0.1921567873533337
breast-wsconsin_RL.csv,0.044145121686579525,19,l2,auto,44,mode,Real,0.005357654001272749,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.6470746813109416,16,euclidean,brute,4,mode,Real,0.005945730001258198,0.8104127468221077,0.6205251059458518,0.44533206246228246,0.5977019196656516,0.5981349419976071
breast-wsconsin_RL.csv,0.5063562093191062,18,manhattan,ball_tree,25,mode,Real,0.005436124003608711,0.6657197551967403,0.33071668117737385,0.2803891396269557,0.4118242478608941,0.41245807334487306
breast-wsconsin_RL.csv,0.11938017285157329,8,l2,auto,34,mode,Real,0.00641270699998131,0.458251862054265,-0.08711940094553546,0.031247531199014297,0.13996247026193723,0.14989724532045365
breast-wsconsin_RL.csv,0.024539529992128786,18,l2,auto,37,mode,Real,0.006366285000694916,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.8114678031404745,3,euclidean,brute,44,mode,Real,0.005895459995372221,0.8793610192210731,0.7579943413781493,0.5081058986107437,0.7054769191721051,0.7057967737852636
breast-wsconsin_RL.csv,0.8244113223352395,6,manhattan,ball_tree,48,mode,Real,0.006556777996593155,0.826424158949953,0.6524290483736305,0.4620547035216198,0.6210860441253905,0.6214945728088275
breast-wsconsin_RL.csv,0.2741499283210044,18,l2,ball_tree,9,mode,Real,0.004070547998708207,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
breast-wsconsin_RL.csv,0.6736663181216641,2,euclidean,brute,10,mode,Real,0.005761738000728656,0.850945476755578,0.7022308824957186,0.0848435331871508,0.6261548784019897,0.6299570705095215
breast-wsconsin_RL.csv,0.16948568340337547,14,l1,brute,26,mode,Real,0.005360743001801893,0.4874421502678817,-0.07803180613287397,-0.20841393050889023,0.09565431757283663,0.10003073142878506
